monitoring_location_id,priority_group,trend,p,slope,intercept,n,data_type,significant
8736807,temperature,insufficient,,,,1,water_quality,False
8737203,nitrogen,insufficient,,,,1,water_quality,False
8737203,pH,insufficient,,,,1,water_quality,False
8737203,temperature,insufficient,,,,1,water_quality,False
8737301,pH,insufficient,,,,1,water_quality,False
8737302,nitrogen,insufficient,,,,1,water_quality,False
8737302,pH,insufficient,,,,1,water_quality,False
8737302,phosphorus,insufficient,,,,1,water_quality,False
8737302,temperature,insufficient,,,,1,water_quality,False
8737307,pH,insufficient,,,,1,water_quality,False
8737309,pH,insufficient,,,,1,water_quality,False
8737309,phosphorus,insufficient,,,,1,water_quality,False
8737309,temperature,insufficient,,,,1,water_quality,False
8737702,dissolved_oxygen,insufficient,,,,1,water_quality,False
8737702,pH,insufficient,,,,3,water_quality,False
8737702,phosphorus,insufficient,,,,3,water_quality,False
8737702,temperature,insufficient,,,,3,water_quality,False
8737703,pH,no trend,0.6133543559547467,-0.019999999999999907,7.06,5,water_quality,False
8737703,phosphorus,no trend,1.0,0.0,0.02,5,water_quality,False
8737703,temperature,no trend,0.26725749315438785,-0.11249999999999982,28.525,5,water_quality,False
8737802,pH,insufficient,,,,1,water_quality,False
8737802,phosphorus,insufficient,,,,1,water_quality,False
8737802,temperature,insufficient,,,,1,water_quality,False
8738101,dissolved_oxygen,insufficient,,,,1,water_quality,False
8738101,nitrogen,insufficient,,,,1,water_quality,False
8738101,pH,no trend,1.0,0.003333333333333706,8.19,4,water_quality,False
8738101,phosphorus,insufficient,,,,1,water_quality,False
8738101,temperature,no trend,0.4701007598741287,-0.48333333333333367,31.425,4,water_quality,False
8738105,pH,insufficient,,,,1,water_quality,False
8738105,phosphorus,insufficient,,,,1,water_quality,False
8738105,temperature,insufficient,,,,1,water_quality,False
8738702,pH,insufficient,,,,1,water_quality,False
8738803,pH,insufficient,,,,1,water_quality,False
8738804,pH,insufficient,,,,1,water_quality,False
8738804,phosphorus,insufficient,,,,1,water_quality,False
8738804,temperature,insufficient,,,,1,water_quality,False
8739201,pH,insufficient,,,,1,water_quality,False
8739205,nitrogen,insufficient,,,,1,water_quality,False
8739205,pH,insufficient,,,,1,water_quality,False
8739205,phosphorus,insufficient,,,,1,water_quality,False
8739205,temperature,insufficient,,,,1,water_quality,False
8739303,nitrogen,insufficient,,,,1,water_quality,False
8739303,pH,insufficient,,,,1,water_quality,False
8739303,phosphorus,insufficient,,,,1,water_quality,False
8739303,temperature,insufficient,,,,1,water_quality,False
8739403,temperature,insufficient,,,,1,water_quality,False
8739601,nitrogen,insufficient,,,,2,water_quality,False
8739601,pH,insufficient,,,,3,water_quality,False
8739601,temperature,insufficient,,,,3,water_quality,False
8740202,pH,insufficient,,,,1,water_quality,False
8740202,temperature,insufficient,,,,1,water_quality,False
8740203,dissolved_oxygen,insufficient,,,,1,water_quality,False
8740203,pH,insufficient,,,,1,water_quality,False
8740203,temperature,insufficient,,,,1,water_quality,False
8740405,pH,insufficient,,,,2,water_quality,False
8740405,phosphorus,insufficient,,,,2,water_quality,False
8740405,temperature,insufficient,,,,2,water_quality,False
8740406,pH,insufficient,,,,3,water_quality,False
8740406,phosphorus,insufficient,,,,3,water_quality,False
8740406,temperature,insufficient,,,,3,water_quality,False
8740407,pH,insufficient,,,,2,water_quality,False
8740407,phosphorus,insufficient,,,,2,water_quality,False
8740407,temperature,insufficient,,,,2,water_quality,False
8740503,pH,no trend,1.0,-0.0062500000000002,7.8825,5,water_quality,False
8740503,phosphorus,no trend,0.09609232945567325,0.0007124999999999996,0.018575,5,water_quality,False
8740503,temperature,no trend,0.80649594050734,-0.0999999999999992,29.3,5,water_quality,False
8740803,pH,insufficient,,,,2,water_quality,False
8740803,phosphorus,insufficient,,,,1,water_quality,False
8740803,temperature,insufficient,,,,2,water_quality,False
8742102,pH,insufficient,,,,1,water_quality,False
8742103,pH,insufficient,,,,1,water_quality,False
8742103,temperature,insufficient,,,,1,water_quality,False
8742104,pH,insufficient,,,,1,water_quality,False
8742205,pH,insufficient,,,,1,water_quality,False
8742304,pH,insufficient,,,,1,water_quality,False
8742307,pH,insufficient,,,,1,water_quality,False
8743301,pH,insufficient,,,,2,water_quality,False
8743301,temperature,insufficient,,,,1,water_quality,False
8743304,pH,insufficient,,,,1,water_quality,False
8743311,nitrogen,insufficient,,,,1,water_quality,False
8743311,pH,insufficient,,,,1,water_quality,False
8743311,temperature,insufficient,,,,1,water_quality,False
8743312,nitrogen,insufficient,,,,1,water_quality,False
8743312,pH,insufficient,,,,1,water_quality,False
8743312,temperature,insufficient,,,,1,water_quality,False
8743313,nitrogen,insufficient,,,,1,water_quality,False
8743313,pH,insufficient,,,,1,water_quality,False
8743313,temperature,insufficient,,,,1,water_quality,False
8743406,pH,insufficient,,,,1,water_quality,False
8743407,pH,insufficient,,,,1,water_quality,False
8743601,pH,insufficient,,,,1,water_quality,False
8743604,pH,insufficient,,,,1,water_quality,False
8743604,temperature,insufficient,,,,1,water_quality,False
8743605,nitrogen,insufficient,,,,1,water_quality,False
8743605,pH,insufficient,,,,1,water_quality,False
8743605,temperature,insufficient,,,,1,water_quality,False
8743702,pH,insufficient,,,,1,water_quality,False
8743804,pH,insufficient,,,,1,water_quality,False
8743811,pH,insufficient,,,,1,water_quality,False
8743813,pH,insufficient,,,,2,water_quality,False
8743813,temperature,insufficient,,,,2,water_quality,False
8743907,pH,insufficient,,,,1,water_quality,False
8743911,pH,insufficient,,,,1,water_quality,False
8743913,pH,insufficient,,,,1,water_quality,False
8744203,nitrogen,insufficient,,,,2,water_quality,False
8744203,pH,insufficient,,,,3,water_quality,False
8744203,phosphorus,insufficient,,,,1,water_quality,False
8744203,temperature,insufficient,,,,3,water_quality,False
8744204,pH,insufficient,,,,1,water_quality,False
8744205,nitrogen,insufficient,,,,2,water_quality,False
8744205,pH,no trend,0.3081795474670539,0.05583333333333348,6.77125,4,water_quality,False
8744205,phosphorus,insufficient,,,,1,water_quality,False
8744205,temperature,no trend,0.3081795474670539,-0.9999999999999988,29.75,4,water_quality,False
8744206,nitrogen,insufficient,,,,1,water_quality,False
8744206,pH,insufficient,,,,1,water_quality,False
8744206,temperature,insufficient,,,,1,water_quality,False
8744501,pH,insufficient,,,,1,water_quality,False
8744701,pH,insufficient,,,,1,water_quality,False
8744702,pH,insufficient,,,,1,water_quality,False
8745801,nitrogen,insufficient,,,,1,water_quality,False
8745801,pH,insufficient,,,,3,water_quality,False
8745801,phosphorus,insufficient,,,,2,water_quality,False
8745801,temperature,insufficient,,,,3,water_quality,False
8745804,pH,insufficient,,,,1,water_quality,False
8745805,pH,insufficient,,,,1,water_quality,False
8745805,temperature,insufficient,,,,1,water_quality,False
8745901,pH,insufficient,,,,2,water_quality,False
8745901,temperature,insufficient,,,,2,water_quality,False
8746202,pH,insufficient,,,,1,water_quality,False
8746203,pH,insufficient,,,,1,water_quality,False
8746301,pH,insufficient,,,,1,water_quality,False
8746401,pH,insufficient,,,,3,water_quality,False
8746401,temperature,insufficient,,,,2,water_quality,False
8746403,pH,insufficient,,,,1,water_quality,False
8746404,pH,insufficient,,,,1,water_quality,False
8746404,temperature,insufficient,,,,1,water_quality,False
8746407,pH,insufficient,,,,1,water_quality,False
8746601,nitrogen,insufficient,,,,1,water_quality,False
8746601,pH,insufficient,,,,1,water_quality,False
8746601,phosphorus,insufficient,,,,1,water_quality,False
8746601,temperature,insufficient,,,,1,water_quality,False
8746604,pH,insufficient,,,,1,water_quality,False
8746608,pH,insufficient,,,,1,water_quality,False
8746608,phosphorus,insufficient,,,,1,water_quality,False
8746608,temperature,insufficient,,,,1,water_quality,False
8746701,dissolved_oxygen,insufficient,,,,1,water_quality,False
8746701,nitrogen,insufficient,,,,1,water_quality,False
8746701,pH,no trend,0.80649594050734,-0.10624999999999984,7.5325,5,water_quality,False
8746701,phosphorus,insufficient,,,,2,water_quality,False
8746701,temperature,no trend,0.7340951823194757,-0.1583333333333335,28.437500000000004,4,water_quality,False
8746702,pH,insufficient,,,,1,water_quality,False
8746703,pH,insufficient,,,,1,water_quality,False
8746704,pH,insufficient,,,,1,water_quality,False
8746707,pH,insufficient,,,,1,water_quality,False
8746708,pH,insufficient,,,,1,water_quality,False
8746709,pH,insufficient,,,,1,water_quality,False
8746903,pH,insufficient,,,,1,water_quality,False
8746905,pH,insufficient,,,,1,water_quality,False
8746906,pH,insufficient,,,,1,water_quality,False
8746908,pH,insufficient,,,,1,water_quality,False
8746915,pH,insufficient,,,,1,water_quality,False
8747201,nitrogen,insufficient,,,,1,water_quality,False
8747201,pH,insufficient,,,,3,water_quality,False
8747201,phosphorus,insufficient,,,,1,water_quality,False
8747201,temperature,insufficient,,,,3,water_quality,False
8747203,pH,insufficient,,,,1,water_quality,False
8747206,pH,insufficient,,,,1,water_quality,False
8747302,pH,insufficient,,,,1,water_quality,False
8747402,pH,insufficient,,,,1,water_quality,False
8747403,pH,insufficient,,,,1,water_quality,False
8747407,pH,insufficient,,,,1,water_quality,False
8747601,nitrogen,insufficient,,,,1,water_quality,False
8747601,pH,insufficient,,,,2,water_quality,False
8747601,phosphorus,insufficient,,,,1,water_quality,False
8747601,temperature,insufficient,,,,2,water_quality,False
8747605,pH,insufficient,,,,1,water_quality,False
8747704,pH,insufficient,,,,1,water_quality,False
8747704,temperature,insufficient,,,,1,water_quality,False
8747801,nitrogen,insufficient,,,,1,water_quality,False
8747802,dissolved_oxygen,insufficient,,,,1,water_quality,False
8747802,pH,no trend,0.4523703606773608,0.03599999999999994,6.815,6,water_quality,False
8747802,phosphorus,insufficient,,,,3,water_quality,False
8747802,temperature,no trend,0.7071142312899612,0.34999999999999964,27.725,6,water_quality,False
8747804,pH,insufficient,,,,1,water_quality,False
8747902,pH,insufficient,,,,1,water_quality,False
8748305,pH,insufficient,,,,1,water_quality,False
8748401,pH,insufficient,,,,1,water_quality,False
8748601,pH,insufficient,,,,1,water_quality,False
8748603,pH,insufficient,,,,1,water_quality,False
8748703,nitrogen,insufficient,,,,2,water_quality,False
8748703,pH,no trend,0.4624327264504764,-0.13333333333333336,7.766666666666667,5,water_quality,False
8748703,phosphorus,insufficient,,,,1,water_quality,False
8748703,temperature,insufficient,,,,3,water_quality,False
8748802,pH,insufficient,,,,1,water_quality,False
8748901,pH,insufficient,,,,1,water_quality,False
8752306,pH,insufficient,,,,1,water_quality,False
8752312,pH,insufficient,,,,1,water_quality,False
8753102,pH,insufficient,,,,1,water_quality,False
8753103,pH,insufficient,,,,1,water_quality,False
8753204,pH,insufficient,,,,2,water_quality,False
8753204,temperature,insufficient,,,,1,water_quality,False
8753205,nitrogen,insufficient,,,,1,water_quality,False
8753205,pH,insufficient,,,,2,water_quality,False
8753205,phosphorus,insufficient,,,,1,water_quality,False
8753205,temperature,insufficient,,,,2,water_quality,False
8753304,pH,insufficient,,,,2,water_quality,False
8753304,temperature,insufficient,,,,2,water_quality,False
8753313,pH,insufficient,,,,1,water_quality,False
8753314,pH,insufficient,,,,1,water_quality,False
8753315,pH,insufficient,,,,1,water_quality,False
8753316,pH,insufficient,,,,1,water_quality,False
8753507,pH,insufficient,,,,1,water_quality,False
8753508,pH,insufficient,,,,1,water_quality,False
8753605,nitrogen,insufficient,,,,1,water_quality,False
8753605,pH,insufficient,,,,1,water_quality,False
8753605,phosphorus,insufficient,,,,1,water_quality,False
8753605,temperature,insufficient,,,,1,water_quality,False
8753614,pH,insufficient,,,,1,water_quality,False
8753614,temperature,insufficient,,,,1,water_quality,False
8753617,pH,insufficient,,,,1,water_quality,False
8754102,pH,insufficient,,,,1,water_quality,False
8754103,pH,insufficient,,,,1,water_quality,False
8754104,pH,insufficient,,,,2,water_quality,False
8754104,temperature,insufficient,,,,1,water_quality,False
8754105,nitrogen,insufficient,,,,1,water_quality,False
8754105,pH,insufficient,,,,2,water_quality,False
8754105,phosphorus,insufficient,,,,1,water_quality,False
8754105,temperature,insufficient,,,,2,water_quality,False
8754107,pH,insufficient,,,,1,water_quality,False
8754201,pH,insufficient,,,,1,water_quality,False
8754302,nitrogen,insufficient,,,,1,water_quality,False
8754302,pH,insufficient,,,,1,water_quality,False
8754302,phosphorus,insufficient,,,,1,water_quality,False
8754302,temperature,insufficient,,,,1,water_quality,False
8754304,pH,insufficient,,,,1,water_quality,False
8754305,pH,insufficient,,,,1,water_quality,False
8754405,pH,insufficient,,,,0,water_quality,False
8754502,pH,insufficient,,,,1,water_quality,False
8754502,temperature,insufficient,,,,1,water_quality,False
8754517,nitrogen,insufficient,,,,1,water_quality,False
8754517,pH,insufficient,,,,1,water_quality,False
8754517,phosphorus,insufficient,,,,1,water_quality,False
8754517,temperature,insufficient,,,,1,water_quality,False
8754531,pH,insufficient,,,,1,water_quality,False
8754533,pH,insufficient,,,,1,water_quality,False
8754533,temperature,insufficient,,,,1,water_quality,False
8754608,pH,insufficient,,,,1,water_quality,False
8754611,pH,insufficient,,,,2,water_quality,False
8754611,phosphorus,insufficient,,,,2,water_quality,False
8754611,temperature,insufficient,,,,2,water_quality,False
8754821,nitrogen,insufficient,,,,1,water_quality,False
8754821,pH,insufficient,,,,3,water_quality,False
8754821,phosphorus,insufficient,,,,2,water_quality,False
8754821,temperature,insufficient,,,,3,water_quality,False
8754828,pH,insufficient,,,,1,water_quality,False
8754832,pH,insufficient,,,,1,water_quality,False
8754835,dissolved_oxygen,insufficient,,,,1,water_quality,False
8754835,pH,insufficient,,,,3,water_quality,False
8754835,phosphorus,insufficient,,,,1,water_quality,False
8754835,temperature,insufficient,,,,3,water_quality,False
8754836,pH,insufficient,,,,1,water_quality,False
8754836,temperature,insufficient,,,,1,water_quality,False
8754837,pH,insufficient,,,,1,water_quality,False
8754837,phosphorus,insufficient,,,,1,water_quality,False
8754837,temperature,insufficient,,,,1,water_quality,False
8754922,nitrogen,insufficient,,,,1,water_quality,False
8754922,pH,insufficient,,,,1,water_quality,False
8754922,temperature,insufficient,,,,1,water_quality,False
8754924,pH,insufficient,,,,1,water_quality,False
8754940,pH,insufficient,,,,1,water_quality,False
8754943,pH,insufficient,,,,1,water_quality,False
8754944,pH,insufficient,,,,1,water_quality,False
8754945,pH,insufficient,,,,1,water_quality,False
8754947,pH,insufficient,,,,1,water_quality,False
8754947,temperature,insufficient,,,,1,water_quality,False
8754949,dissolved_oxygen,insufficient,,,,1,water_quality,False
8754949,pH,insufficient,,,,1,water_quality,False
8754949,phosphorus,insufficient,,,,1,water_quality,False
8754949,temperature,insufficient,,,,1,water_quality,False
8755101,pH,insufficient,,,,1,water_quality,False
8755106,pH,insufficient,,,,1,water_quality,False
8755202,pH,insufficient,,,,1,water_quality,False
8755207,pH,insufficient,,,,1,water_quality,False
8755301,pH,insufficient,,,,1,water_quality,False
8755301,temperature,insufficient,,,,1,water_quality,False
8755302,pH,insufficient,,,,1,water_quality,False
8755402,nitrogen,insufficient,,,,2,water_quality,False
8755402,pH,insufficient,,,,3,water_quality,False
8755402,temperature,insufficient,,,,3,water_quality,False
8755404,nitrogen,insufficient,,,,1,water_quality,False
8755404,pH,no trend,0.7340951823194757,0.09333333333333349,6.694999999999999,4,water_quality,False
8755404,phosphorus,insufficient,,,,1,water_quality,False
8755404,temperature,insufficient,,,,3,water_quality,False
8755406,pH,insufficient,,,,1,water_quality,False
8755407,pH,insufficient,,,,1,water_quality,False
8755410,pH,insufficient,,,,1,water_quality,False
8755504,dissolved_oxygen,insufficient,,,,1,water_quality,False
8755504,nitrogen,insufficient,,,,1,water_quality,False
8755504,pH,no trend,1.0,-0.0024999999999999467,7.35125,6,water_quality,False
8755504,phosphorus,insufficient,,,,2,water_quality,False
8755504,temperature,no trend,0.80649594050734,-0.04583333333333339,27.491666666666667,5,water_quality,False
8755507,pH,insufficient,,,,1,water_quality,False
8755508,pH,insufficient,,,,1,water_quality,False
8755508,phosphorus,insufficient,,,,1,water_quality,False
8755508,temperature,insufficient,,,,1,water_quality,False
8755602,nitrogen,insufficient,,,,2,water_quality,False
8755602,pH,no trend,0.7340951823194757,-0.05833333333333357,7.307500000000001,4,water_quality,False
8755602,temperature,no trend,1.0,5.898059818321144e-16,27.75,4,water_quality,False
8755603,pH,insufficient,,,,1,water_quality,False
8755604,pH,insufficient,,,,1,water_quality,False
8755606,pH,insufficient,,,,1,water_quality,False
8755701,pH,no trend,0.4701007598741287,0.0833333333333334,7.775,4,water_quality,False
8755701,temperature,insufficient,,,,2,water_quality,False
8755710,pH,insufficient,,,,1,water_quality,False
8755711,pH,insufficient,,,,1,water_quality,False
8755801,pH,insufficient,,,,1,water_quality,False
8755802,pH,insufficient,,,,1,water_quality,False
8755802,temperature,insufficient,,,,1,water_quality,False
8755906,pH,insufficient,,,,1,water_quality,False
8755907,pH,insufficient,,,,1,water_quality,False
8756201,pH,insufficient,,,,1,water_quality,False
8756202,pH,insufficient,,,,1,water_quality,False
8756401,nitrogen,insufficient,,,,2,water_quality,False
8756401,pH,no trend,0.3122163883433191,-0.11625000000000008,7.4325,5,water_quality,False
8756401,temperature,no trend,0.22067136191984682,-0.40000000000000036,28.3,5,water_quality,False
8756402,pH,insufficient,,,,1,water_quality,False
8756403,nitrogen,insufficient,,,,1,water_quality,False
8756403,pH,insufficient,,,,2,water_quality,False
8756403,phosphorus,insufficient,,,,1,water_quality,False
8756403,temperature,insufficient,,,,2,water_quality,False
8756406,pH,insufficient,,,,1,water_quality,False
8756407,dissolved_oxygen,insufficient,,,,1,water_quality,False
8756407,pH,insufficient,,,,3,water_quality,False
8756407,phosphorus,insufficient,,,,2,water_quality,False
8756407,temperature,insufficient,,,,3,water_quality,False
8756503,pH,insufficient,,,,1,water_quality,False
8756601,nitrogen,insufficient,,,,1,water_quality,False
8756601,pH,insufficient,,,,1,water_quality,False
8756601,phosphorus,insufficient,,,,1,water_quality,False
8756601,temperature,insufficient,,,,1,water_quality,False
8756604,pH,insufficient,,,,3,water_quality,False
8756604,phosphorus,insufficient,,,,1,water_quality,False
8756604,temperature,insufficient,,,,3,water_quality,False
8756804,pH,insufficient,,,,1,water_quality,False
8762301,pH,insufficient,,,,1,water_quality,False
8762302,pH,insufficient,,,,1,water_quality,False
8762303,dissolved_oxygen,insufficient,,,,1,water_quality,False
8762303,nitrogen,insufficient,,,,1,water_quality,False
8762303,pH,no trend,0.4624327264504764,-0.060833333333333295,7.351666666666667,5,water_quality,False
8762303,phosphorus,insufficient,,,,3,water_quality,False
8762303,temperature,no trend,1.0,-0.05833333333333239,27.1375,4,water_quality,False
8762305,pH,insufficient,,,,1,water_quality,False
8762306,pH,insufficient,,,,1,water_quality,False
8762306,phosphorus,insufficient,,,,1,water_quality,False
8762306,temperature,insufficient,,,,1,water_quality,False
8762307,pH,insufficient,,,,1,water_quality,False
8762307,phosphorus,insufficient,,,,1,water_quality,False
8762307,temperature,insufficient,,,,1,water_quality,False
8763101,pH,insufficient,,,,1,water_quality,False
8763101,temperature,insufficient,,,,1,water_quality,False
8763104,pH,insufficient,,,,1,water_quality,False
8763104,temperature,insufficient,,,,1,water_quality,False
8763107,nitrogen,insufficient,,,,1,water_quality,False
8763107,pH,insufficient,,,,1,water_quality,False
8763107,phosphorus,insufficient,,,,1,water_quality,False
8763107,temperature,insufficient,,,,1,water_quality,False
8763112,pH,insufficient,,,,1,water_quality,False
8763202,nitrogen,insufficient,,,,2,water_quality,False
8763202,pH,insufficient,,,,3,water_quality,False
8763202,phosphorus,insufficient,,,,1,water_quality,False
8763202,temperature,insufficient,,,,3,water_quality,False
8763206,pH,insufficient,,,,1,water_quality,False
8763301,pH,insufficient,,,,1,water_quality,False
8763301,temperature,insufficient,,,,1,water_quality,False
8763504,pH,insufficient,,,,1,water_quality,False
8763601,pH,insufficient,,,,1,water_quality,False
8763601,temperature,insufficient,,,,1,water_quality,False
8763602,nitrogen,insufficient,,,,2,water_quality,False
8763602,pH,no trend,0.80649594050734,0.046666666666666565,7.076666666666667,5,water_quality,False
8763602,phosphorus,insufficient,,,,2,water_quality,False
8763602,temperature,no trend,0.6133543559547467,-0.06249999999999911,25.525,5,water_quality,False
8763603,nitrogen,insufficient,,,,1,water_quality,False
8763603,pH,insufficient,,,,1,water_quality,False
8763603,temperature,insufficient,,,,1,water_quality,False
8764101,pH,insufficient,,,,1,water_quality,False
8764302,nitrogen,insufficient,,,,1,water_quality,False
8764302,pH,insufficient,,,,1,water_quality,False
8764302,phosphorus,insufficient,,,,1,water_quality,False
8764302,temperature,insufficient,,,,1,water_quality,False
8764504,nitrogen,insufficient,,,,1,water_quality,False
8764504,pH,insufficient,,,,1,water_quality,False
8764504,phosphorus,insufficient,,,,1,water_quality,False
8764504,temperature,insufficient,,,,1,water_quality,False
8764512,pH,insufficient,,,,1,water_quality,False
8764512,temperature,insufficient,,,,1,water_quality,False
8825501,pH,insufficient,,,,1,water_quality,False
8825502,pH,insufficient,,,,1,water_quality,False
8825701,pH,insufficient,,,,1,water_quality,False
8826501,pH,insufficient,,,,1,water_quality,False
8826501,temperature,insufficient,,,,1,water_quality,False
8826602,pH,insufficient,,,,1,water_quality,False
8826702,pH,insufficient,,,,1,water_quality,False
8826801,pH,insufficient,,,,1,water_quality,False
8826801,temperature,insufficient,,,,1,water_quality,False
8826901,pH,insufficient,,,,1,water_quality,False
8826902,pH,insufficient,,,,1,water_quality,False
8826902,temperature,insufficient,,,,1,water_quality,False
8826903,pH,insufficient,,,,1,water_quality,False
8826904,pH,insufficient,,,,1,water_quality,False
8827501,pH,insufficient,,,,1,water_quality,False
8827502,pH,insufficient,,,,1,water_quality,False
8827801,pH,no trend,0.12955135290440878,0.11250000000000082,7.974999999999998,5,water_quality,False
8827801,temperature,insufficient,,,,1,water_quality,False
8827802,nitrogen,insufficient,,,,2,water_quality,False
8827802,pH,insufficient,,,,3,water_quality,False
8827802,temperature,insufficient,,,,3,water_quality,False
8827901,pH,insufficient,,,,1,water_quality,False
8827902,pH,insufficient,,,,1,water_quality,False
8828701,pH,insufficient,,,,1,water_quality,False
8828701,temperature,insufficient,,,,1,water_quality,False
8829501,nitrogen,insufficient,,,,2,water_quality,False
8829501,pH,no trend,0.4523703606773608,0.02999999999999936,7.835000000000002,6,water_quality,False
8829501,phosphorus,insufficient,,,,2,water_quality,False
8829501,temperature,no trend,1.0,0.09999999999999964,32.400000000000006,5,water_quality,False
8833302,pH,insufficient,,,,1,water_quality,False
8833302,phosphorus,insufficient,,,,1,water_quality,False
8833302,temperature,insufficient,,,,1,water_quality,False
8833705,pH,insufficient,,,,1,water_quality,False
8834101,pH,insufficient,,,,3,water_quality,False
8834101,temperature,insufficient,,,,1,water_quality,False
8834102,pH,insufficient,,,,1,water_quality,False
8834103,pH,insufficient,,,,1,water_quality,False
8834104,pH,insufficient,,,,1,water_quality,False
8834201,pH,insufficient,,,,2,water_quality,False
8834201,phosphorus,insufficient,,,,2,water_quality,False
8834201,temperature,insufficient,,,,2,water_quality,False
8834301,nitrogen,insufficient,,,,1,water_quality,False
8834301,pH,no trend,1.0,0.0,8.175,10,water_quality,False
8834301,phosphorus,insufficient,,,,2,water_quality,False
8834301,temperature,decreasing,0.024170547174545254,-0.3999999999999986,32.95,6,water_quality,True
8834501,pH,insufficient,,,,1,water_quality,False
8834501,temperature,insufficient,,,,1,water_quality,False
8834601,nitrogen,insufficient,,,,1,water_quality,False
8834601,pH,no trend,0.8030889051678856,0.03874999999999984,7.964375,8,water_quality,False
8834601,phosphorus,insufficient,,,,2,water_quality,False
8834601,temperature,no trend,0.25965635637045015,0.75,26.875,6,water_quality,False
8834602,nitrogen,insufficient,,,,1,water_quality,False
8834602,pH,insufficient,,,,2,water_quality,False
8834602,temperature,insufficient,,,,2,water_quality,False
8834701,pH,insufficient,,,,1,water_quality,False
8834801,pH,insufficient,,,,1,water_quality,False
8834801,temperature,insufficient,,,,1,water_quality,False
8834901,pH,insufficient,,,,2,water_quality,False
8834901,temperature,insufficient,,,,1,water_quality,False
8835601,pH,insufficient,,,,1,water_quality,False
8835801,pH,no trend,1.0,0.0,8.95,6,water_quality,False
8835801,temperature,insufficient,,,,3,water_quality,False
8836102,pH,insufficient,,,,1,water_quality,False
8836401,nitrogen,insufficient,,,,1,water_quality,False
8836401,pH,insufficient,,,,2,water_quality,False
8836401,phosphorus,insufficient,,,,1,water_quality,False
8836401,temperature,insufficient,,,,1,water_quality,False
8836402,pH,insufficient,,,,1,water_quality,False
8836402,temperature,insufficient,,,,1,water_quality,False
8836403,pH,insufficient,,,,1,water_quality,False
8836701,pH,insufficient,,,,1,water_quality,False
8841401,pH,insufficient,,,,1,water_quality,False
8841403,pH,insufficient,,,,1,water_quality,False
8841801,pH,insufficient,,,,1,water_quality,False
8841803,pH,insufficient,,,,1,water_quality,False
8842101,pH,insufficient,,,,1,water_quality,False
8842105,pH,insufficient,,,,1,water_quality,False
8842201,pH,insufficient,,,,1,water_quality,False
8842202,nitrogen,insufficient,,,,1,water_quality,False
8842202,pH,insufficient,,,,1,water_quality,False
8842202,temperature,insufficient,,,,1,water_quality,False
8842203,pH,insufficient,,,,2,water_quality,False
8842203,temperature,insufficient,,,,1,water_quality,False
8842204,pH,insufficient,,,,1,water_quality,False
8842205,pH,insufficient,,,,1,water_quality,False
8842206,pH,insufficient,,,,1,water_quality,False
8842207,pH,insufficient,,,,1,water_quality,False
8842301,pH,insufficient,,,,1,water_quality,False
8842401,pH,insufficient,,,,2,water_quality,False
8842401,temperature,insufficient,,,,1,water_quality,False
8842402,pH,insufficient,,,,1,water_quality,False
8842402,temperature,insufficient,,,,1,water_quality,False
8842404,pH,insufficient,,,,1,water_quality,False
8842405,pH,insufficient,,,,1,water_quality,False
8842508,pH,insufficient,,,,2,water_quality,False
8842508,phosphorus,insufficient,,,,2,water_quality,False
8842508,temperature,insufficient,,,,2,water_quality,False
8842601,pH,insufficient,,,,1,water_quality,False
8842602,pH,insufficient,,,,1,water_quality,False
8842603,pH,insufficient,,,,1,water_quality,False
8842605,pH,insufficient,,,,1,water_quality,False
8842605,temperature,insufficient,,,,1,water_quality,False
8842606,pH,insufficient,,,,1,water_quality,False
8842606,temperature,insufficient,,,,1,water_quality,False
8842901,pH,insufficient,,,,1,water_quality,False
8842902,pH,insufficient,,,,1,water_quality,False
8842906,pH,insufficient,,,,1,water_quality,False
8843101,pH,insufficient,,,,1,water_quality,False
8843102,pH,insufficient,,,,1,water_quality,False
8843103,pH,insufficient,,,,1,water_quality,False
8843201,pH,insufficient,,,,1,water_quality,False
8843202,pH,insufficient,,,,1,water_quality,False
8843402,pH,insufficient,,,,1,water_quality,False
8843501,pH,insufficient,,,,1,water_quality,False
8843902,pH,insufficient,,,,1,water_quality,False
8844201,pH,insufficient,,,,1,water_quality,False
8845701,temperature,insufficient,,,,1,water_quality,False
8849301,pH,insufficient,,,,1,water_quality,False
8849303,pH,insufficient,,,,1,water_quality,False
8849401,pH,insufficient,,,,1,water_quality,False
8849406,nitrogen,insufficient,,,,1,water_quality,False
8849701,pH,insufficient,,,,1,water_quality,False
8849702,pH,no trend,1.0,0.0016666666666666323,6.857499999999999,4,water_quality,False
8849702,phosphorus,insufficient,,,,2,water_quality,False
8849702,temperature,no trend,1.0,1.3666666666666654,24.500000000000004,4,water_quality,False
8849703,nitrogen,insufficient,,,,1,water_quality,False
8849703,pH,insufficient,,,,2,water_quality,False
8849703,temperature,insufficient,,,,2,water_quality,False
8849706,pH,insufficient,,,,1,water_quality,False
8849802,nitrogen,insufficient,,,,1,water_quality,False
8849802,pH,insufficient,,,,1,water_quality,False
8849802,phosphorus,insufficient,,,,1,water_quality,False
8849802,temperature,insufficient,,,,1,water_quality,False
8849901,nitrogen,insufficient,,,,1,water_quality,False
8849901,pH,insufficient,,,,1,water_quality,False
8849901,temperature,insufficient,,,,1,water_quality,False
